ClientName,Latitude,Longitude,ClusterNumber,centroids,UniqueClusterID
Miranda Parker,11.0440668,77.0041789,5,[11.06430224 77.0049296 ],C_5
Scott Skinner,10.9831413,76.9769629,1,[10.99032947 76.94906085],C_1
Antonio Gomez,11.0831051,76.983158,5,[11.06430224 77.0049296 ],C_5
Joshua Garcia,10.9919095,76.933525,1,[10.99032947 76.94906085],C_1
Carolyn Callahan,11.0324296,76.8873954,3,[11.02518256 76.91014288],C_3
Destiny Black,11.0216156,76.9785397,4,[11.03458701 76.96008318],C_4
Robert Sherman,11.0429135,76.998485,5,[11.06430224 77.0049296 ],C_5
Curtis Suarez,10.9418495,76.9826623,6,[10.95437625 76.97053033],C_6
Frank Garcia,11.0100353,77.0082303,2,[11.00793952 77.00711148],C_2
Matthew Reed,11.003752,76.9476254,1,[10.99032947 76.94906085],C_1
Joshua Goodman,10.9943844,76.9574791,1,[10.99032947 76.94906085],C_1
William Hoffman,11.0066217,76.9129815,3,[11.02518256 76.91014288],C_3
Clinton Stephens,11.0419081,76.9884691,5,[11.06430224 77.0049296 ],C_5
Stacey Rodriguez,10.9046597,76.9992581,0,[10.90632173 76.96935831],C_0
Joshua Phillips,11.0078102,77.0285354,2,[11.00793952 77.00711148],C_2
George Caldwell,10.9898507,76.9493051,1,[10.99032947 76.94906085],C_1
Debra Graves,10.9557186,76.9726973,6,[10.95437625 76.97053033],C_6
Daisy Griffin,11.02712,76.9623363,4,[11.03458701 76.96008318],C_4
John Burns,11.0016551,77.0270043,2,[11.00793952 77.00711148],C_2
Travis Moreno,10.995814,76.9517676,1,[10.99032947 76.94906085],C_1
Rebecca Vaughan,11.0519274,77.0387907,7,[11.0320363  77.05078642],C_7
Kyle Gardner,10.9962518,76.9572974,1,[10.99032947 76.94906085],C_1
Michael Nicholson,10.9590157,76.9724255,6,[10.95437625 76.97053033],C_6
John Carr,10.9908006,76.9632503,1,[10.99032947 76.94906085],C_1
Samantha Russell,11.0357334,76.9546844,4,[11.03458701 76.96008318],C_4
Rose Morris,10.9500098,76.8869423,1,[10.99032947 76.94906085],C_1
Amanda Taylor,11.0484773,76.9289353,3,[11.02518256 76.91014288],C_3
Lauren Miller,10.9899076,76.9633687,1,[10.99032947 76.94906085],C_1
Vincent Galvan,11.0269694,76.9473482,4,[11.03458701 76.96008318],C_4
Amanda Hamilton,11.0031905,76.9973661,2,[11.00793952 77.00711148],C_2
Manuel Choi,10.9992865,76.9976851,2,[11.00793952 77.00711148],C_2
Nancy Fox,11.0042464,76.9957338,2,[11.00793952 77.00711148],C_2
Abigail Bailey,11.0510684,77.0387938,7,[11.0320363  77.05078642],C_7
Justin Gould,10.9597006,76.9822118,6,[10.95437625 76.97053033],C_6
William Howell,11.0187743,76.9781209,4,[11.03458701 76.96008318],C_4
Jose Oneill,11.0448593,76.9439304,4,[11.03458701 76.96008318],C_4
Maria Brooks,11.0008291,76.951883,1,[10.99032947 76.94906085],C_1
Michael Pierce,10.944607,76.9861656,6,[10.95437625 76.97053033],C_6
Joshua Anderson,11.0049735,76.9910693,2,[11.00793952 77.00711148],C_2
Traci Nixon,10.9975298,76.9928421,2,[11.00793952 77.00711148],C_2
Craig Hunt,11.0546191,77.0222997,5,[11.06430224 77.0049296 ],C_5
Mathew Soto,10.99718,77.034745,2,[11.00793952 77.00711148],C_2
Mary Cox,11.0397946,76.9419576,4,[11.03458701 76.96008318],C_4
Lindsey Yang,10.9592315,76.9759194,6,[10.95437625 76.97053033],C_6
John Palmer,11.0350918,76.9776834,4,[11.03458701 76.96008318],C_4
Ashley Harper,10.9957364,77.0002217,2,[11.00793952 77.00711148],C_2
Jeremy Russell,11.0156419,76.985119,2,[11.00793952 77.00711148],C_2
Emily Johnson,10.9792629,77.0331722,2,[11.00793952 77.00711148],C_2
Donald Williams,10.9940932,76.9881191,2,[11.00793952 77.00711148],C_2
Jenna Gonzalez,10.9794111,76.9653497,1,[10.99032947 76.94906085],C_1
Ryan Brooks,11.0408662,76.994359,5,[11.06430224 77.0049296 ],C_5
Patrick Mayo,11.1097231,77.0118073,5,[11.06430224 77.0049296 ],C_5
Eric Smith,10.9541238,76.9707619,6,[10.95437625 76.97053033],C_6
Sarah Fleming,11.0243849,77.0189063,2,[11.00793952 77.00711148],C_2
Marie Holmes,10.9984542,76.9992521,2,[11.00793952 77.00711148],C_2
Peter Harrison,11.0557205,77.0010319,5,[11.06430224 77.0049296 ],C_5
Hunter Williams,10.9972857,77.0011034,2,[11.00793952 77.00711148],C_2
Daniel Wright,10.9938946,76.9991352,2,[11.00793952 77.00711148],C_2
Mrs. Jessica Wallace,10.9899693,76.7728594,3,[11.02518256 76.91014288],C_3
Rachel Rocha,10.9912958,77.0347538,2,[11.00793952 77.00711148],C_2
Crystal Sexton,11.0283267,76.9577696,4,[11.03458701 76.96008318],C_4
Bryan Walker,11.00326,76.9537266,1,[10.99032947 76.94906085],C_1
Anna Anderson,11.0072454,76.9417334,1,[10.99032947 76.94906085],C_1
Jason Barnes,11.0015119,76.9564826,1,[10.99032947 76.94906085],C_1
Paul Padilla,11.0613061,77.0861648,7,[11.0320363  77.05078642],C_7
Timothy Powell,10.9939364,76.9572769,1,[10.99032947 76.94906085],C_1
Kristina Henson,10.9585414,76.9823887,6,[10.95437625 76.97053033],C_6
Jerry Young,10.9504142,76.8871057,1,[10.99032947 76.94906085],C_1
Sandy Schmidt,11.0348643,76.943083,4,[11.03458701 76.96008318],C_4
Angela Wolf,11.0261143,76.9555798,4,[11.03458701 76.96008318],C_4
Heather Chavez,11.0199392,77.0138859,2,[11.00793952 77.00711148],C_2
Lynn Mcclure,11.0207941,77.0386956,7,[11.0320363  77.05078642],C_7
Meredith Bush,11.0266192,76.8836437,3,[11.02518256 76.91014288],C_3
Ms. Lisa Young DDS,11.0548334,77.058813,7,[11.0320363  77.05078642],C_7
Cory Howard,10.958735,76.971915,6,[10.95437625 76.97053033],C_6
Leroy Martinez,11.0337362,76.9338212,3,[11.02518256 76.91014288],C_3
Michele Santos,10.9743599,76.9128626,1,[10.99032947 76.94906085],C_1
Matthew Gibbs,11.0173284,76.9804533,4,[11.03458701 76.96008318],C_4
Charles Morales,11.0323259,77.0758078,7,[11.0320363  77.05078642],C_7
Amanda King,11.0426505,76.9421155,4,[11.03458701 76.96008318],C_4
Julie Cortez,10.941162,76.9439609,6,[10.95437625 76.97053033],C_6
Natalie Hobbs,11.0218029,76.9162643,3,[11.02518256 76.91014288],C_3
Paul Young,11.0320464,76.8882795,3,[11.02518256 76.91014288],C_3
Christopher Mullins,11.0139247,77.0416989,7,[11.0320363  77.05078642],C_7
Jennifer Cook,11.0383851,77.0382649,7,[11.0320363  77.05078642],C_7
Patricia Powell,11.0276434,76.9850155,4,[11.03458701 76.96008318],C_4
John Hernandez,10.9631039,76.9743365,6,[10.95437625 76.97053033],C_6
Karen Hernandez,11.0262818,77.0197977,2,[11.00793952 77.00711148],C_2
Mark Shaw,10.9067062,76.9653088,0,[10.90632173 76.96935831],C_0
Tracey Vance,11.0559038,77.0191724,5,[11.06430224 77.0049296 ],C_5
Brandon Ortiz,10.996303,76.9580253,1,[10.99032947 76.94906085],C_1
Frank Taylor PhD,11.0274035,76.987757,2,[11.00793952 77.00711148],C_2
Jamie Ashley,11.0253401,77.0166916,2,[11.00793952 77.00711148],C_2
Kaitlyn Ewing,11.0232359,77.0222184,2,[11.00793952 77.00711148],C_2
Kenneth Aguilar,11.0463793,77.0522391,7,[11.0320363  77.05078642],C_7
Jose Nelson DDS,11.0256562,76.9398904,4,[11.03458701 76.96008318],C_4
Lindsey Reed,10.9878857,76.9382431,1,[10.99032947 76.94906085],C_1
Douglas Wright,11.0520567,77.0668683,7,[11.0320363  77.05078642],C_7
Sarah Serrano,11.0255018,76.995237,2,[11.00793952 77.00711148],C_2
Jacqueline Fuller,11.0234642,76.9780538,4,[11.03458701 76.96008318],C_4
Emily Serrano,10.9967135,76.9513667,1,[10.99032947 76.94906085],C_1
Michele Smith,11.0161211,76.9638954,4,[11.03458701 76.96008318],C_4
Cheryl Nichols,11.0110207,77.0333684,2,[11.00793952 77.00711148],C_2
Barry Herrera,11.0290724,76.9431851,4,[11.03458701 76.96008318],C_4
Barbara Young,10.976716,76.9666464,1,[10.99032947 76.94906085],C_1
John Wallace,11.0395511,76.9255435,3,[11.02518256 76.91014288],C_3
Wendy Howard,11.04733,76.9663842,4,[11.03458701 76.96008318],C_4
Holly Ward,10.9709101,76.8929062,3,[11.02518256 76.91014288],C_3
Deanna Wright,10.9936854,76.9882463,2,[11.00793952 77.00711148],C_2
Amber Ruiz,11.0106535,76.9112711,3,[11.02518256 76.91014288],C_3
Robert Russell,10.9892399,76.963471,1,[10.99032947 76.94906085],C_1
Ashley Wilson,11.030717,76.9757816,4,[11.03458701 76.96008318],C_4
Robert Hamilton,10.9549394,76.9914954,6,[10.95437625 76.97053033],C_6
Samantha Weeks,11.062601,76.994536,5,[11.06430224 77.0049296 ],C_5
Heather Aguirre,11.0194536,77.0188346,2,[11.00793952 77.00711148],C_2
Zachary Snow,11.0407005,76.9643704,4,[11.03458701 76.96008318],C_4
Patrick Richardson,10.9912439,76.9566021,1,[10.99032947 76.94906085],C_1
Alexa Barnes,10.9611373,76.9594407,6,[10.95437625 76.97053033],C_6
Timothy Wolf,11.0242971,76.9646391,4,[11.03458701 76.96008318],C_4
Ronald Stewart,11.0285245,76.9958085,2,[11.00793952 77.00711148],C_2
Jason Freeman,11.042265,76.9838112,4,[11.03458701 76.96008318],C_4
Nancy Meza,11.0248376,76.9349564,3,[11.02518256 76.91014288],C_3
Monica Maynard,10.9437779,76.9486697,6,[10.95437625 76.97053033],C_6
Mallory Carlson,10.9937565,76.9434649,1,[10.99032947 76.94906085],C_1
Gary Adkins,11.0568593,76.9689736,4,[11.03458701 76.96008318],C_4
Monica Ashley,11.0548961,76.9912337,5,[11.06430224 77.0049296 ],C_5
Chris King,11.0783391,77.0368131,5,[11.06430224 77.0049296 ],C_5
Jessica Weber,10.9578475,76.977271,6,[10.95437625 76.97053033],C_6
Sarah Harris,10.9984859,77.0554727,7,[11.0320363  77.05078642],C_7
Andrew Cooper,11.0567351,76.9681955,4,[11.03458701 76.96008318],C_4
Daniel Jones,11.06219,76.931505,4,[11.03458701 76.96008318],C_4
Amber Wolfe,11.0061439,77.052696,7,[11.0320363  77.05078642],C_7
Sarah Barnes,11.0145724,77.0327441,7,[11.0320363  77.05078642],C_7
Jonathan Harris,10.9875897,76.9369196,1,[10.99032947 76.94906085],C_1
Dennis Diaz,11.0291377,76.9600917,4,[11.03458701 76.96008318],C_4
Elizabeth Ingram,11.0068131,77.0365571,7,[11.0320363  77.05078642],C_7
Bethany Garcia,11.0424138,76.948382,4,[11.03458701 76.96008318],C_4
Alvin West,11.0369443,76.9180686,3,[11.02518256 76.91014288],C_3
Glenn Berry,11.0480835,77.038539,7,[11.0320363  77.05078642],C_7
Angel Miller,11.0021114,77.0263868,2,[11.00793952 77.00711148],C_2
Julie Shields,11.0571832,77.0038491,5,[11.06430224 77.0049296 ],C_5
Sandra Smith,10.9834832,76.9644735,1,[10.99032947 76.94906085],C_1
Rodney Bell,11.0425768,76.9725069,4,[11.03458701 76.96008318],C_4
Danny Buchanan,10.9988762,76.9501043,1,[10.99032947 76.94906085],C_1
Brianna Robinson,11.0267098,76.9594992,4,[11.03458701 76.96008318],C_4
Maria Watson,11.0268714,76.9875844,2,[11.00793952 77.00711148],C_2
Patty Day,11.0004748,77.0341253,2,[11.00793952 77.00711148],C_2
Elizabeth Collins PhD,10.9578453,76.9837229,6,[10.95437625 76.97053033],C_6
Michael Robinson,10.9971277,77.0574374,7,[11.0320363  77.05078642],C_7
Holly Weaver,10.9928316,76.9976878,2,[11.00793952 77.00711148],C_2
Melissa Fernandez,10.9932989,76.994496,2,[11.00793952 77.00711148],C_2
James Scott,10.9589736,76.9794254,6,[10.95437625 76.97053033],C_6
Victoria Schneider,11.0237683,76.9342281,3,[11.02518256 76.91014288],C_3
Matthew Montoya,11.0242613,76.9591616,4,[11.03458701 76.96008318],C_4
Philip Roth,10.9805139,77.0293871,2,[11.00793952 77.00711148],C_2
Craig Travis Jr.,11.0084333,77.048794,7,[11.0320363  77.05078642],C_7
Colton Holt,11.0351168,77.0157816,2,[11.00793952 77.00711148],C_2
Stephen Leblanc,11.0004859,76.9509936,1,[10.99032947 76.94906085],C_1
Chad Porter,11.0556575,77.0006673,5,[11.06430224 77.0049296 ],C_5
John Miller,11.0027964,76.9940795,2,[11.00793952 77.00711148],C_2
Katherine Turner,11.0145071,76.9849169,2,[11.00793952 77.00711148],C_2
Lori Warner,10.9590428,76.9720751,6,[10.95437625 76.97053033],C_6
Sean Gray,11.0095813,77.030303,2,[11.00793952 77.00711148],C_2
Tracey Young,10.9899008,76.9486971,1,[10.99032947 76.94906085],C_1
Cindy Holder,11.0210973,76.9160682,3,[11.02518256 76.91014288],C_3
Robert Henderson,10.9951331,77.0022869,2,[11.00793952 77.00711148],C_2
Dr. Dawn Atkinson,11.0750057,77.0019112,5,[11.06430224 77.0049296 ],C_5
Maureen Garner,11.0396787,76.8704196,3,[11.02518256 76.91014288],C_3
Roy Sullivan,10.952653,76.9750697,6,[10.95437625 76.97053033],C_6
Angela Martinez,11.0324165,76.8874038,3,[11.02518256 76.91014288],C_3
Angela Boyd,11.0260333,77.0187524,2,[11.00793952 77.00711148],C_2
Joseph Morrison,10.9449206,76.9349576,6,[10.95437625 76.97053033],C_6
Melanie Jones,10.9854356,76.9402966,1,[10.99032947 76.94906085],C_1
Toni Martinez,11.0535982,76.9944619,5,[11.06430224 77.0049296 ],C_5
Monica Brown,11.0314681,76.9753333,4,[11.03458701 76.96008318],C_4
Alec Brennan,11.0103864,76.9909131,2,[11.00793952 77.00711148],C_2
Shannon Ramirez,11.0231817,77.0241917,2,[11.00793952 77.00711148],C_2
Brenda Costa,11.0627006,76.9807816,5,[11.06430224 77.0049296 ],C_5
Cody Moore,10.9133834,76.948501,0,[10.90632173 76.96935831],C_0
Alyssa Gonzalez,11.0174082,77.0645468,7,[11.0320363  77.05078642],C_7
Michael Manning,11.0294792,76.931885,3,[11.02518256 76.91014288],C_3
Daniel Krause,11.0391529,76.9899863,5,[11.06430224 77.0049296 ],C_5
Brittany Castaneda,11.0196406,76.9786402,4,[11.03458701 76.96008318],C_4
Sean Ochoa,11.048513,76.9572626,4,[11.03458701 76.96008318],C_4
Victoria Dawson,11.0230223,76.9617471,4,[11.03458701 76.96008318],C_4
Amy Wilson,11.0299967,77.0053507,2,[11.00793952 77.00711148],C_2
Erica Vega,11.043929,77.0468596,7,[11.0320363  77.05078642],C_7
Dale Coleman,11.0776245,77.0055277,5,[11.06430224 77.0049296 ],C_5
Jacqueline Peters,11.0077328,77.028542,2,[11.00793952 77.00711148],C_2
Chelsey Brown,11.026442,76.9441547,4,[11.03458701 76.96008318],C_4
Trevor Snyder,11.0256333,76.9873704,2,[11.00793952 77.00711148],C_2
Kristen Bailey,10.9554403,76.9489925,6,[10.95437625 76.97053033],C_6
Linda Hubbard,11.0357664,77.0028755,2,[11.00793952 77.00711148],C_2
Sara Trujillo,11.0281933,76.9559346,4,[11.03458701 76.96008318],C_4
Lauren Mason,11.0228165,76.9782831,4,[11.03458701 76.96008318],C_4
Jessica Brown,11.0770065,77.0371251,5,[11.06430224 77.0049296 ],C_5
Robert Bennett,11.0446074,76.9855188,4,[11.03458701 76.96008318],C_4
Jeffrey Robinson,11.0409224,76.9488454,4,[11.03458701 76.96008318],C_4
Stephanie Haynes,11.0768667,77.0028276,5,[11.06430224 77.0049296 ],C_5
Mary Perkins,10.94029,76.9735338,6,[10.95437625 76.97053033],C_6
Christopher Robinson,10.96491,76.9867368,6,[10.95437625 76.97053033],C_6
Kyle Cardenas,11.0410909,76.9895838,5,[11.06430224 77.0049296 ],C_5
Lisa Ford,11.0079965,77.0634588,7,[11.0320363  77.05078642],C_7
Gregory Johnson,11.0216763,77.016898,2,[11.00793952 77.00711148],C_2
Dr. Patricia Carpenter MD,10.9906493,76.9541492,1,[10.99032947 76.94906085],C_1
Laura Benton,11.0583908,77.0389954,7,[11.0320363  77.05078642],C_7
Debra Stewart,11.0032703,77.0496397,7,[11.0320363  77.05078642],C_7
Loretta Roberts,10.9623156,76.970829,6,[10.95437625 76.97053033],C_6
Timothy Roberts,11.0017913,76.9902119,2,[11.00793952 77.00711148],C_2
Sean Middleton,11.0111627,76.9634058,4,[11.03458701 76.96008318],C_4
John Blackwell,10.9313953,76.9502,6,[10.95437625 76.97053033],C_6
Margaret Morgan,10.9851818,76.9995668,2,[11.00793952 77.00711148],C_2
Robin Perkins,11.0059146,76.9530888,1,[10.99032947 76.94906085],C_1
Michael Miller,11.0214587,76.9086775,3,[11.02518256 76.91014288],C_3
Samuel Owen,11.0383545,76.9896077,4,[11.03458701 76.96008318],C_4
Suzanne Meyer,10.989019,76.9682526,1,[10.99032947 76.94906085],C_1
Jason Dalton,11.0269764,76.9695012,4,[11.03458701 76.96008318],C_4
Monique Alvarez,11.0402673,77.0029378,5,[11.06430224 77.0049296 ],C_5
Michael Le,11.0540149,76.9679954,4,[11.03458701 76.96008318],C_4
Andrew Smith,11.0299736,76.9076672,3,[11.02518256 76.91014288],C_3
Lauren Moore,11.0117484,77.0054095,2,[11.00793952 77.00711148],C_2
Matthew Shannon,10.9873417,76.9391432,1,[10.99032947 76.94906085],C_1
Denise Knapp,11.0142841,77.0202139,2,[11.00793952 77.00711148],C_2
Anthony Higgins,10.9900596,76.9640315,1,[10.99032947 76.94906085],C_1
Manuel Parker,11.004907,77.0664865,7,[11.0320363  77.05078642],C_7
John Roberts,10.9920495,76.9653627,1,[10.99032947 76.94906085],C_1
Brian Cohen,11.0211102,77.0003766,2,[11.00793952 77.00711148],C_2
Matthew Garcia,11.0103621,77.0066943,2,[11.00793952 77.00711148],C_2
Edward Moore,10.9557431,76.9897689,6,[10.95437625 76.97053033],C_6
Patricia Turner,11.0320432,76.9617395,4,[11.03458701 76.96008318],C_4
Joshua Johnston,11.0333675,76.9858676,4,[11.03458701 76.96008318],C_4
Terri Davis,11.0404663,76.9937173,5,[11.06430224 77.0049296 ],C_5
William Reid,10.9836223,76.9257519,1,[10.99032947 76.94906085],C_1
Troy Mahoney,10.9550836,76.9650046,6,[10.95437625 76.97053033],C_6
Barry Thomas,10.948177,76.9777206,6,[10.95437625 76.97053033],C_6
Autumn Rodriguez,11.0259528,76.9458658,4,[11.03458701 76.96008318],C_4
Mr. Dennis Phillips,11.0368932,76.9208051,3,[11.02518256 76.91014288],C_3
Bradley Thomas,10.945854,76.972204,6,[10.95437625 76.97053033],C_6
Matthew Walsh,10.9669938,76.9528952,6,[10.95437625 76.97053033],C_6
Michael Jensen,10.994822,76.9919328,2,[11.00793952 77.00711148],C_2
Ryan Zuniga,11.02833,76.9007927,3,[11.02518256 76.91014288],C_3
Stephen Rich,11.025926,76.939629,4,[11.03458701 76.96008318],C_4
Meghan Meyer,11.1220717,77.0299565,5,[11.06430224 77.0049296 ],C_5
Adam Jenkins,11.0398276,76.9252923,3,[11.02518256 76.91014288],C_3
Susan Carr MD,11.0214073,77.0179832,2,[11.00793952 77.00711148],C_2
Sarah Lowe,11.0041121,77.0186024,2,[11.00793952 77.00711148],C_2
Amy Barber,10.931095,76.971835,6,[10.95437625 76.97053033],C_6
Marie Simmons,11.0303455,76.8912792,3,[11.02518256 76.91014288],C_3
David Matthews,11.0227916,76.9122351,3,[11.02518256 76.91014288],C_3
Joshua Krause,10.9523437,76.9571767,6,[10.95437625 76.97053033],C_6
Pamela Rose,11.05134,76.9432252,4,[11.03458701 76.96008318],C_4
Miss Amy Kelley,10.9893344,76.943956,1,[10.99032947 76.94906085],C_1
Tyrone Carr,11.0469892,76.9562401,4,[11.03458701 76.96008318],C_4
Martin Leonard PhD,11.0380137,76.9239704,3,[11.02518256 76.91014288],C_3
Ralph Smith,11.018446,76.9660326,4,[11.03458701 76.96008318],C_4
Jacob Berry,11.0396408,76.9292295,3,[11.02518256 76.91014288],C_3
Hunter Ruiz,11.0208834,76.9797543,4,[11.03458701 76.96008318],C_4
John Curry,11.0656509,76.9054075,3,[11.02518256 76.91014288],C_3
Veronica Kim,10.9917641,76.9505994,1,[10.99032947 76.94906085],C_1
Ryan Stewart,11.0093918,77.0276896,2,[11.00793952 77.00711148],C_2
Michelle Wilson,11.0233163,76.9590801,4,[11.03458701 76.96008318],C_4
Tonya Brooks,10.960479,76.9796066,6,[10.95437625 76.97053033],C_6
Michelle Wilcox,10.9955604,76.9495295,1,[10.99032947 76.94906085],C_1
Lindsey Green,11.0346413,76.9285136,3,[11.02518256 76.91014288],C_3
Lauren Cameron,10.9426507,76.9513846,6,[10.95437625 76.97053033],C_6
Aaron Griffin,11.0115987,77.0361343,7,[11.0320363  77.05078642],C_7
Tyler Roberts,10.9993846,77.0254224,2,[11.00793952 77.00711148],C_2
Joseph Lowe,11.0612943,77.0490727,7,[11.0320363  77.05078642],C_7
Rebecca Hobbs,11.0334021,76.9330104,3,[11.02518256 76.91014288],C_3
Lisa Bell,10.9905971,76.9997104,2,[11.00793952 77.00711148],C_2
Robert Bailey,10.9940428,77.0004307,2,[11.00793952 77.00711148],C_2
Rebecca Olson MD,11.0243854,77.0070574,2,[11.00793952 77.00711148],C_2
Jennifer Farley,10.9611129,76.9702094,6,[10.95437625 76.97053033],C_6
Joanna Parker,10.9778672,76.9649615,1,[10.99032947 76.94906085],C_1
Cory Chavez,11.0261373,76.9834426,4,[11.03458701 76.96008318],C_4
Jennifer Jenkins,10.9563959,76.9714546,6,[10.95437625 76.97053033],C_6
Michelle Martinez,11.1020752,76.9922589,5,[11.06430224 77.0049296 ],C_5
William Thomas,11.1141437,76.9801765,5,[11.06430224 77.0049296 ],C_5
Stephanie Bryant,11.0136259,76.9955586,2,[11.00793952 77.00711148],C_2
Haley Ward,11.0302484,76.9925265,2,[11.00793952 77.00711148],C_2
Larry Miller,10.9971634,77.0003217,2,[11.00793952 77.00711148],C_2
Lauren Brooks,11.0362654,76.9192192,3,[11.02518256 76.91014288],C_3
Andrea King,11.0327321,76.9640831,4,[11.03458701 76.96008318],C_4
Daniel Trujillo,10.9902914,76.9608864,1,[10.99032947 76.94906085],C_1
Adriana Dunn,11.0532718,77.07189,7,[11.0320363  77.05078642],C_7
Sharon Freeman,11.0463102,76.9551299,4,[11.03458701 76.96008318],C_4
Tricia Smith,10.9934291,76.9582372,1,[10.99032947 76.94906085],C_1
Brett Boyd,11.0655098,77.0050535,5,[11.06430224 77.0049296 ],C_5
Mary Weber,11.0384252,76.9251689,3,[11.02518256 76.91014288],C_3
Morgan Meyers,11.039349,76.9531348,4,[11.03458701 76.96008318],C_4
Jennifer Harris,11.0297378,76.930958,3,[11.02518256 76.91014288],C_3
Matthew Adams,11.0091804,76.996297,2,[11.00793952 77.00711148],C_2
Robin Anderson,11.1093559,77.0238753,5,[11.06430224 77.0049296 ],C_5
Karen Elliott,11.0235739,76.9591957,4,[11.03458701 76.96008318],C_4
Jon Gibbs,11.0146062,77.0383575,7,[11.0320363  77.05078642],C_7
Kayla Ingram,11.0263513,77.0149562,2,[11.00793952 77.00711148],C_2
Steven Collins,11.0749114,76.9534612,4,[11.03458701 76.96008318],C_4
Toni Wells,11.031072,76.9132431,3,[11.02518256 76.91014288],C_3
Brad Fisher,10.9872787,76.9757378,1,[10.99032947 76.94906085],C_1
Nicole Rogers,10.9550319,76.9719558,6,[10.95437625 76.97053033],C_6
